,name,number,address,lat,lng
4551,서울소아청소년과의원, 02-479-1175, 서울특별시 강동구 명일로 172 (둔촌동 둔촌푸르지오아파트)  ,127.1460809,37.5341657
4552,서울소아청소년과의원, 02-533-5875, 서울특별시 서초구 헌릉로8길 9-8 (내곡동 내곡플라자)  404호 ,127.0599758,37.4566898
4553,서울수소아청소년과의원, 02-426-7582, 서울특별시 강동구 구천면로 424 (명일동 명일메가타운)  ,127.1455987,37.550341
4554,서울아라소아청소년과의원, 02-2637-1275, 서울특별시 영등포구 문래로 83 (문래동3가 아라비즈타워)  201호 ,126.8912974,37.5199225
4556,서울엠비&#40;MB&#41;내과의원, 02-466-9100, 서울특별시 광진구 능동로 18 (자양동 이튼타워 3차 113호,127.0678784,37.5326859
4559,서울연세의원, 02-966-1612, 서울특별시 동대문구 이문로 188 (이문동)  23층 ,127.0622365,37.6033702
4561,서울우리내과의원, 02-843-1675, 서울특별시 영등포구 신풍로 113 (신길동 시월빌딩)  5,126.9188781,37.5001457
4563,서울이비인후과의원, 02-2214-8240, 서울특별시 동대문구 사가정로 122 (전농동)  207 208호 ,127.058537,37.5772173
4564,서울이비인후과의원, 02-2667-7575, 서울특별시 강서구 수명로 82 (내발산동 발산로얄타워)  401호 ,126.826419,37.5534932
4567,서울이지소아청소년과의원, 02-991-5583, 서울특별시 도봉구 도봉로 461 (쌍문동 우림빌딩)  3층 ,127.0333957,37.6470607
4568,서울자람소아청소년과의원, 02-425-7277, 서울특별시 송파구 백제고분로 275 (석촌동 배명빌딩)  2층 201호 ,127.0973458,37.502749
4569,서울자이소아청소년과의원, 02-591-3311, 서울특별시 서초구 사평대로45길 10-25 (반포동 베리스타운)  402호 ,127.013948,37.506631
4571,서울제이소아청소년과의원, 02-538-3194, 서울특별시 강남구 언주로 309 (역삼동 기성빌딩)  6층 ,127.0457648,37.495093
4575,서울키즈소아청소년과의원, 02-2055-1136, 서울특별시 동작구 사당로 308 (사당동 화인빌딩)  5층 ,126.9815954,37.4848914
4583,서울하나의원, 02-986-7511, 서울특별시 강북구 솔샘로 184 (미아동 SK북한산시티아파트주상가)  107,127.0128826,37.6199611
4584,서울하내과의원, 02-2690-1119, 서울특별시 강서구 강서로 254 (화곡동 우장산e-편한세상상가)  303호 ,126.8367425,37.548454
4586,서울효창의원, 02-702-6292, 서울특별시 용산구 백범로 259 (효창동 1층,126.9583948,37.5407843
4588,서초아가페의원, 02-591-3056, 서울특별시 서초구 고무래로 90-7 (서초동 서초쇼핑)  406호 ,127.0174825,37.4999342
4589,서초연세소아과의원, 02-584-9981, 서울특별시 서초구 사임당로 138 (서초동 신동아1차상가)  302호 ,127.0248258,37.4911287
4590,서현의료소비자생활협동조합중랑제일의원, 02-437-7587, 서울특별시 중랑구 동일로 680 (면목동)  23층 ,127.0803927,37.5910909
4591,서호종의원, 02-909-2953, 서울특별시 성북구 화랑로 201 (장위동)  지상12층 ,127.0522745,37.6085904
4593,선내과의원, 02-2648-5004, 서울특별시 양천구 목동서로 340 (신정동 목동신시가지아파트9단지) ,126.8640478,37.5197024
4595,선이비인후과의원, 02-6403-9898, 서울특별시 중랑구 망우로 353 (상봉동 상봉 프레미어스 엠코)  c동 314호 ,127.0903644,37.5982973
4599,성림내과의원, 02-420-3308, 서울특별시 송파구 백제고분로 276 (석촌동 공익빌딩 203호) ,127.0972725,37.502111
4601,성모가정의학과의원, 02-904-9045, 서울특별시 도봉구 마들로 555 (창동 쌍용아파트)  209호 ,127.0486687,37.6603333
4602,성모봄소아청소년과의원, 02-459-9990, 서울특별시 강남구 광평로 196 (수서동 제이스프라자)  2층 203호 ,127.0942981,37.484008
4603,성모소아청소년과의원, 02-2647-6904, 서울특별시 서초구 태봉로 70 (우면동 우면프라자)  304호 ,127.025583,37.4645383
4606,성모의원, 02-896-8275, 서울특별시 금천구 독산로64길 15 (독산동 주현빌딩)  201호 ,126.903453,37.4652453
4607,성모정소아청소년과의원, 02-896-0075, 서울특별시 금천구 금하로 705 (시흥동 플라자 카멜리아)  2층 206호 ,126.9083983,37.4516632
4614,성신가정의학과의원, 02-2688-6411, 서울특별시 구로구 개봉로3길 35 (개봉동 성은빌딩) 2층 성신가정의학과 의원,126.8543202,37.4861754
4618,성심의원, 02-852-8575, 서울특별시 금천구 시흥대로 436-0 (독산동)  34층 ,0,0
4619,성애의료재단 성애병원, 02-840-7132, 서울특별시 영등포구 여의대방로53길 22 (신길동 성애병원)  ,126.9223802,37.5120495
4623,세란의원, 02-2642-5975, 서울특별시 양천구 목동서로 77 (목동 현대월드타워) ,126.8779939,37.5359666
4627,세원소아청소년과의원, 02-533-5661, 서울특별시 동작구 사당로 215 (사당동 서림빌딩)  304호 ,126.9723704,37.4844856
4628,세화소아청소년과의원, 02-581-7588, 서울특별시 서초구 방배로 115 (방배동 방배메디칼빌딩)  2층 ,126.9953705,37.4844044
4629,세화소아청소년과의원, 02-914-7575, 서울특별시 노원구 화랑로 325 (월계동 우현빌딩)  2층 ,127.0640603,37.6149564
4630,소망내과의원, 02-2649-0098, 서울특별시 양천구 목동중앙본로28길 1 (목동 성운빌딩)  ,126.8706664,37.5438878
4633,소소아과의원, 02-416-1119, 서울특별시 송파구 백제고분로 381 (송파동 우성빌딩)  2층 ,127.1079561,37.5061214
4634,소소아청소년과의원, 02-573-1119, 서울특별시 서초구 태봉로 62 (우면동 네이처프라자)  404호 ,127.0250513,37.4640863
4635,소화아동병원&#40;의료법인 소화아동병원&#41;, 02-705-9000, 서울특별시 용산구 청파로 383 (서계동 소화아동병원)  ,126.9686577,37.5537741
4636,소화연세소아청소년과의원, 02-744-5885, 서울특별시 종로구 지봉로8길 54 (숭인동 중앙빌딩)  2층 ,127.0157496,37.5767415
4637,소화연세소아청소년과의원, 02-908-6014, 서울특별시 도봉구 노해로 341 (창동신원리베르텔)  315호 ,127.0459423,37.6514525
4638,소화의원, 02-2066-6375, 서울특별시 양천구 신정로14길 6 (신정동 학마을아파트)  ,126.8443952,37.5080816
4640,손동현내과의원, 02-391-7504, 서울특별시 서대문구 연희로 407 (홍은동 백련빌딩)  1층 ,126.9404819,37.5913376
4641,손소아과의원, 02-471-9523, 서울특별시 강동구 풍성로 136 (성내동 성내동삼성아파트)  ,127.1270112,37.5312731
4645,송가정의학과의원, 02-817-1655, 서울특별시 동작구 여의대방로44길 47 (대방동 주공아파트상가)  210층 ,126.9300624,37.5108249
4647,송내과의원, 02-927-2926, 서울특별시 성북구 종암로21길 3 (종암동 용진빌딩)  ,127.0341476,37.5988302
4651,송소아과의원, 02-867-7519, 서울특별시 구로구 구일로4길 46 (구로동현대연예인상가)  201,126.877219,37.4927124
4652,송영명소아과의원, 02-573-6227, 서울특별시 강남구 개포로 310 (개포동 주공1단지상가)  205호 ,127.0594353,37.4799556
4653,송영훈산부인과의원, 02-864-8985, 서울특별시 구로구 구로중앙로 68 (구로동 신안타워)  ,126.8887946,37.4958015
4654,송영훈소아청소년과의원, 02-935-2266, 서울특별시 노원구 동일로227길 86 (상계동 공무원연금매점)  2층 ,127.0521901,37.6693821
4659,송파가정의학과의원, 02-417-6165, 서울특별시 송파구 오금로32길 28 (송파동 수정빌딩 201호)  ,127.1192653,37.5039643
4660,송파박내과의원, 02-420-9306, 서울특별시 송파구 가락로 177 (송파동 은혜와진리교회)  1층 ,127.1141894,37.5045293
4661,송파성모내과의원, 02-6080-1721, 서울특별시 송파구 법원로 114 (문정동 엠스테이트)  C동 220,127.1210265,37.4860832
4662,송파우리들의원, 02-448-8275, 서울특별시 송파구 가락로 74 (석촌동 송일빌딩 201호)  ,127.1044473,37.5000051
4663,수가정의학과의원, 02-3436-1117, 서울특별시 광진구 아차산로 502 (광장동 진넥스 오딧세이)  2층 205호 ,127.0972496,37.54136
4666,수앤정소아청소년과의원, 02-459-8875, 서울특별시 강남구 자곡로 120 (자곡동 세곡드림프라자)  3층 303,127.0965024,37.4721457
4667,수이비인후과의원, 02-373-5075, 서울특별시 마포구 상암산로1길 73 (상암동 월드프라자)  302호 ,126.8832288,37.5801709
4668,수이비인후과의원, 02-466-0008, 서울특별시 성동구 아차산로 41 (성수동1가 삼성빌딩)  4층 ,127.0489996,37.5469622
4669,수이비인후과의원, 02-579-7575, 서울특별시 서초구 태봉로 62 (우면동 네이처프라자 403호) ,127.0250513,37.4640863
4671,스마일내과의원, 02-900-3375, 서울특별시 강북구 삼양로 433 (수유동)  23층 ,127.0163297,37.6421916
4672,스마트의원, 02-952-8866, 서울특별시 노원구 노원로 330 (중계동 롯데마트중계점)  3층 ,127.0709487,37.6468248
4673,스카이소아청소년과의원, 02-581-7856, 서울특별시 강남구 선릉로 317 (역삼동 K7빌딩 3층일부) ,127.0518004,37.4978633
4674,스타이비인후과 의원, 02-909-8235, 서울특별시 성북구 종암로 122 (종암동 시원빌딩)  3층 ,127.0339557,37.6012026
4675,시온연합의원, 02-404-7727, 서울특별시 송파구 마천로 311 (마천동 2층&B1) ,127.1503848,37.4954613
4677,시원한이비인후과의원, 02-2659-9930, 서울특별시 강서구 마곡중앙5로 81 (마곡동)  5층 504505호 ,126.8185746,37.5671466
4679,시흥우리들소아청소년과의원, 02-802-0805, 서울특별시 금천구 시흥대로 214 (시흥동 비즈메디빌딩)  402호 ,126.9016974,37.453075
4683,신길연세의원, 02-834-8275, 서울특별시 영등포구 도신로 120 (신길동 신영빌딩)  2층 ,126.9054275,37.5082168
4685,신내과의원, 02-977-1777, 서울특별시 노원구 섬밭로 209 (하계동 벽산상가)  206호 ,127.0657228,37.6349364
4686,신내우리내과의원, 02-435-2277, 서울특별시 중랑구 신내로 50-3 (신내동 선일빌딩)  3층 ,127.096,37.6037364
4688,신도림하나이비인후과의원, 02-859-5011, 서울특별시 구로구 새말로 89 (구로동)  202 501호 ,126.8898605,37.5056106
4691,신민호내과의원, 02-3663-7533, 서울특별시 강서구 양천로 684 (염창동 부성빌딩)  3층 ,126.8719735,37.5506463
4693,신앤윤가정의학과의원, 02-2063-8275, 서울특별시 강서구 양천로 731 (염창동 동아3차아파트)  상가동 202~204호 ,126.8776792,37.549794
4694,신앤정소아청소년과의원, 02-2684-7582, 서울특별시 양천구 신정이펜2로 12 (신정동 이펜하우스타워 )  3층 304호 ,126.8327808,37.5125351
4697,신윤혜소아청소년과의원, 02-2693-6000, 서울특별시 강서구 강서로 242 (화곡동 강서힐스테이트상가)  상가동 3층 305호 ,126.8367634,37.5473848
4699,신정박내과의원, 02-2644-2506, 서울특별시 양천구 중앙로 262 (신정동 신정바이오프라자)  3층 ,126.8534095,37.5198456
4701,신창성모내과의원, 02-902-1476, 서울특별시 도봉구 덕릉로 258 (창동 호원프라자)  3층 ,127.0400192,37.6403078
4702,신촌연세퀸산부인과의원, 02-718-0055, 서울특별시 마포구 서강로 106 (신수동)  56,126.9335171,37.5523391
4703,신필진소아청소년과의원, 02-3421-1822, 서울특별시 중랑구 신내로 211 (신내동 금강리빙스텔)  215호 ,127.0926679,37.6163601
4705,아가엄마산부인과의원, 02-999-8275, 서울특별시 강북구 한천로 1041 (수유동 아가엄마산부인과)  ,127.0262797,37.6401413
4706,아란태산부인과의원, 02-2630-6610, 서울특별시 영등포구 선유로 64 (문래동3가)  2-57층 ,126.8896862,37.5196363
4707,아람소아청소년과의원, 02-2242-3388, 서울특별시 동대문구 답십리로 140 (답십리동 세기프라자)  3층 303,127.0555973,37.5724894
4709,아름다운소아청소년과의원, 02-2697-6697, 서울특별시 양천구 신정로 293 (신정동 신트리1단지아파트)  ,126.8543984,37.5139862
4713,아리랑가정의원, 02-922-5575, 서울특별시 성북구 아리랑로 89 (돈암동 일신건영상가)  201호,127.0127791,37.6012892
4714,아산드림의원, 02-916-8300, 서울특별시 성북구 월계로40길 7 (장위동 센트럴타운상가)  306~314호 ,127.0483779,37.6229695
4716,아산키즈소아청소년과의원, 02-2248-2408, 서울특별시 동대문구 장안벚꽃로 107 (장안동 장안현대홈타운)  상가동 2층 203,127.0747898,37.5694827
4718,아산키즈소아청소년과의원, 070-7728-3995, 서울특별시 성북구 종암로 122 (종암동 시원빌딩)  2층 ,127.0339557,37.6012026
4719,아산현소아청소년과의원, 02-406-0407, 서울특별시 송파구 양산로 12 (거여동 거여세신훼미리타운) ,127.1435829,37.4899347
4720,아셈내과의원, 02-551-8275, 서울특별시 강남구 영동대로 602 (삼성동 미켈란107빌딩 )  5층 501호 ,127.0606036,37.514705
4724,아이맘소아과의원, 02-2646-3100, 서울특별시 양천구 목동동로8길 23 (신정동 메리트원)  ,126.8715138,37.5168442
4726,아이비소아청소년과의원, 02-859-8275, 서울특별시 금천구 시흥대로 403 (독산동 셈프레팜)  3층 ,126.8974967,37.4698203
4728,아이사랑소아청소년과의원, 02-2603-8228, 서울특별시 양천구 월정로 50 (신월동 청솔아파트)  ,126.8421482,37.5242694
4729,아이사랑소아청소년과의원, 02-3280-8280, 서울특별시 동작구 상도로53길 6 (상도동 순현빌딩)  3층 ,126.9532927,37.4977587
4730,아이사랑소아청소년과의원, 02-372-9085, 서울특별시 강서구 양천로 556 (등촌동 강서메디칼센터)  3층 303호 ,126.8607275,37.5578211
4731,아이사랑소아청소년과의원, 02-911-7501, 서울특별시 성북구 보국문로 50 (정릉동 청수프라자)  304호 ,127.0100734,37.608864
4732,아이세상정소아청소년과의원, 02-2662-0937, 서울특별시 강서구 금낭화로 135 (방화동 금강프라자)  409호 ,126.8124387,37.577462
4733,아이숲소아청소년과의원, 02-577-3675, 서울특별시 서초구 헌릉로8길 45 (내곡동 서초 포레스타 2단지) ,127.062553,37.454681
4734,아이쑥쑥소아청소년과의원, 02-456-6119, 서울특별시 광진구 광나루로 604 (구의동 진넥스베르디엠 2층,127.0949307,37.5415911
4735,아이엘산부인과소아청소년과의원, 02-2068-5115, 서울특별시 영등포구 양평로 32 (당산동6가)  지하12,126.9029257,37.5336724
4736,아이엠유의원, 02-2088-7525, 서울특별시 은평구 수색로 175 (증산동 6호선 디지털미디어시티역)  0004호 ,126.901929,37.5771588
4741,아이투비산부인과의원, 02-532-7417, 서울특별시 서초구 방배로 234 (방배동 우신빌딩)  지1층,126.9898789,37.4941493
4742,아이편한소아청소년과의원, 02-2298-6119, 서울특별시 성동구 왕십리로 410 (하왕십리동 센트라스)  센트라스 L상가동 2동 216호 ,127.0240834,37.566554
4743,아이＆I소아청소년과의원, 02-943-1333, 서울특별시 성북구 길음로13길 22 (길음동두산위브상가 지하1층 211,127.0192671,37.6092194
4744,아침이비인후과의원, 02-2282-1151, 서울특별시 성동구 독서당로40길 39 (옥수동 옥수어울림)  상가동 지하층 103호 ,127.0180142,37.5417216
4750,애경연세소아청소년과의원, 02-838-5200, 서울특별시 구로구 구로중앙로 152  (구로동AK백화점) 4층,126.8828472,37.5011769
4751,애플소아과의원, 02-2062-7582, 서울특별시 양천구 목동중앙본로7길 45 (목동 보미리즌빌)  202호 ,126.8663562,37.5391271
4752,애플소아청소년과의원, 02-932-7579, 서울특별시 노원구 동일로 1530 (상계동 다모아빌딩)  3층 302호 ,127.0580544,37.6650691
4753,양난경의원, 02-393-4357, 서울특별시 서대문구 신촌로35길 10 (북아현동 e편한세상신촌4단지)  1층 118호 ,126.9559633,37.5585455
4754,양내과의원, 02-595-7505, 서울특별시 서초구 잠원로4길 54 (잠원동 매일종합상가)  306호 ,127.0127663,37.513024
4755,양대원내과의원, 02-703-8543, 서울특별시 마포구 도화길 32 (도화동 삼성아파트상가동)  303호,126.9496284,37.5408672
4759,양수연소아과의원, 02-3422-3661, 서울특별시 중랑구 봉화산로 190 (신내동 관상복합청사)  506호 ,127.0941829,37.6062664
4760,양원경소아청소년과의원, 02-3463-3790, 서울특별시 강남구 선릉로 227 (도곡동 진달래상가)  302호 ,127.0527517,37.4957829
4761,양의원, 02-413-0019, 서울특별시 송파구 올림픽로4길 40 (잠실동 우성아파트비상가)  3층 33호 ,127.07423,37.5072292
4763,양정안소아청소년과의원, 02-2625-3200, 서울특별시 구로구 경인로20길 6 (오류동 포스시티) ,126.8433766,37.4954038
4764,양천서울이비인후과의원, 02-2062-1800, 서울특별시 양천구 목동서로 49 (목동 광장종합상가3)  301,126.880518,37.5370655
4765,양천성모소아과의원, 02-2644-1089, 서울특별시 양천구 목동서로 389 (신정동 테마프라자)  ,126.8612191,37.5157777
4767,양천연세이비인후과의원, 02-2642-7560, 서울특별시 양천구 목동동로 63 (신정동 대영프라자)  ,126.8623308,37.5153028
4768,양천코아이비인후과의원, 02-2690-7979, 서울특별시 양천구 신월로 164 (신월동 승일뷰티타워2)  405호 ,126.8420281,37.5177489
4769,어광수가정의학과의원, 02-3436-0511, 서울특별시 광진구 아차산로69길 8 (광장동)  지하1지상2층 ,127.0984889,37.5425299
4770,엄마맘소아청소년과의원, 02-813-0173, 서울특별시 동작구 상도로 346  (상도동 우일빌딩) 2층,126.9520563,37.4976226
4772,에비뉴여성의원, 02-936-0400, 서울특별시 노원구 노해로 480 (상계동 조광빌딩)  6층 ,127.061435,37.6541936
4773,에스엠씨시의원, 02-1522-7009, 서울특별시 마포구 성암로 179 (상암동 팬택빌딩)  15층 ,126.8986413,37.5761368
4776,에코이비인후과의원, 02-423-1077, 서울특별시 송파구 석촌호수로 133 (잠실동 레이크팰리스)  B동 301,127.0918389,37.507678
4779,엔젤소아청소년과의원, 02-911-0009, 서울특별시 성북구 솔샘로25길 20 (정릉동 풍림아이원아파트)  상가동 309호 ,127.0080858,37.6169754
4780,엔젤아이의원, 02-903-7333, 서울특별시 도봉구 도봉로 476 (창동 삼성쉐르빌퍼스티)  205호,127.0347855,37.6478973
4781,엘림소아청소년과의원, 02-2667-7502, 서울특별시 강서구 수명로 76 (내발산동 서울메디스테이트빌딩)  302호 ,126.8262725,37.5527796
4782,엘림소아청소년과의원, 02-930-9343, 서울특별시 노원구 한글비석로 250 (중계동 그린코아빌딩)  219호 ,127.0770213,37.6500353
4784,엘림이비인후과의원, 02-306-5075, 서울특별시 서대문구 가재울미래로 2 (남가좌동 DMC파크뷰자이)  별동상가동 302호 ,126.9178429,37.5743783
4785,엘소아청소년과의원, 02-2291-8200, 서울특별시 성동구 왕십리로 410 (하왕십리동 센트라스)  샤인스트리트상가 G동 2층 201,127.0240834,37.566554
4786,엠제이산부인과의원, 02-2109-3000, 서울특별시 금천구 두산로 81 (독산동)  지하1층2~8층 ,126.8970514,37.469916
4788,엠코소아청소년과의원, 02-433-5275, 서울특별시 중랑구 망우로 353  (상봉동 현대프리미어스엠코) C동 308호,127.0903644,37.5982973
4790,여의도서울의원, 02-782-0051, 서울특별시 영등포구 여의대로 24 (여의도동 전경련회관타워동)  지하115호 ,126.9198725,37.522165
4791,역삼서울이비인후과의원, 02-566-0045, 서울특별시 강남구 역삼로 310 (역삼동)  한솔필리아 2층 1920호 ,127.0484171,37.4992649
4792,연세&#40;유&#41;소아청소년과의원, 02-409-3482, 서울특별시 송파구 거마로 66 (마천동 2층) ,127.1471598,37.4986628
4796,연세가정의원, 02-306-8112, 서울특별시 은평구 증산로3길 6 (증산동 비자림빌딩)  2층 ,126.9056118,37.5808251
4799,연세가정의원, 02-883-7575, 서울특별시 관악구 관악로40길 47 (봉천동 현대상가)  1동 409호 ,126.9588916,37.4920484
4800,연세가정의학과의원, 02-400-7450, 서울특별시 송파구 새말로 136 (문정동 대명빌딩)  201호 ,127.1291363,37.4831158
4802,연세가정의학과의원, 02-834-9826, 서울특별시 영등포구 영등포로64길 8 (신길동 우성상가)  201호 ,126.9168348,37.5142062
4805,연세가족의원, 02-3665-1977, 서울특별시 강서구 양천로59길 46 (가양동 대일빌딩)  106호 ,126.8600288,37.5610498
4806,연세거평의원, 02-518-0123, 서울특별시 강남구 봉은사로 129 (논현동 거평타운)  지하1층 ,127.0283481,37.5059189
4807,연세고운가정의학과의원, 02-365-5875, 서울특별시 서대문구 독립문로14길 3 (냉천동 서대문센트레빌 단지내상가 )  2층 203,126.9639972,37.5668203
4808,연세곰돌이소아청소년과의원, 02-596-4585, 서울특별시 서초구 방배로 211 (방배동 SM빌딩)  4,126.9906411,37.4919938
4810,연세기쁨의원, 02-6335-7582, 서울특별시 강남구 자곡로 201 (자곡동 강남더샵라르고)  208호 ,127.1046859,37.4753103
4811,연세김＆이소아과의원, 02-936-2949, 서울특별시 노원구 노원로34길 112 (상계동 코럴빌딩)  ,127.0663238,37.6639732
4812,연세나무소아청소년과의원, 02-305-9500, 서울특별시 마포구 월드컵북로 502 (상암동 월드컵파크프라자)  201호 ,126.8798891,37.5850365
4813,연세내과의원, 02-313-4592, 서울특별시 마포구 신촌로 270 (아현동 수창빌딩)  302호 ,126.955721,37.5571117
4815,연세내과의원, 02-981-8275, 서울특별시 강북구 삼양로19길 206 (미아동 선경빌딩)  2층 ,127.0154691,37.6194221
4817,연세노블의원, 02-3292-8275, 서울특별시 성북구 월계로40길 7 (장위동 센트럴타운)  지상 3,127.0483779,37.6229695
4818,연세누리소아청소년과의원, 02-2245-2635, 서울특별시 동대문구 전농로10길 20 (답십리동 청솔우성아파트 상가1동 210,127.0595904,37.5748316
4819,연세뉴키즈소아청소년과의원, 02-312-7582, 서울특별시 마포구 마포대로 195 (아현동 마포래미안푸르지오4단지 상가 4-220호,126.9542913,37.552355
4823,연세드림소아청소년과의원, 02-2233-7577, 서울특별시 성동구 금호로 117 (금호동2가 금호자이1차상가)  지하2층 28. 30호 ,127.0223892,37.5528052
4824,연세류내과의원, 02-303-6318, 서울특별시 서대문구 수색로2길 16-1 (남가좌동)  12층 ,126.9162322,37.5696056
4826,연세맑은이비인후과송소아청소년과의원, 02-566-5525, 서울특별시 강남구 남부순환로 2927 (대치동 대치클래시아)  207,127.060387,37.4936906
4827,연세맘소아청소년과의원, 02-357-3388, 서울특별시 은평구 진관3로 70 (진관동 은평뉴타운상림마을)  821동 114호 ,126.921771,37.6427611
4829,연세메디의원, 02-6116-5850, 서울특별시 강서구 하늘길 38 (방화동)  김포공항 롯데몰,126.80296,37.5713694
4834,연세미소의원, 02-3663-8275, 서울특별시 강서구 허준로 12 (가양동 경남빌딩)  2층 ,126.8431087,37.5704536
4836,연세베스트의원, 02-867-9119, 서울특별시 관악구 난곡로 53 (신림동 관악산휴먼시아상가)  403호 ,126.9192753,37.4602166
4842,연세새봄의원, 02-2038-8909, 서울특별시 송파구 올림픽로12길 34 (잠실동)  B1 1층 일부층 ,127.0833468,37.5086083
4844,연세석가정의학과의원, 02-323-7578, 서울특별시 마포구 연남로 44 (연남동 코오롱아파트)  A-103호 ,126.9212528,37.5635062
4845,연세성심의원, 02-476-7726, 서울특별시 강동구 양재대로 1571 (천호동 홈플러스)  지하 1층 ,127.142258,37.5456952
4846,연세세림내과의원, 02-706-1199, 서울특별시 용산구 효창원로 140 (효창동)  자산빌딩 23층 ,126.962003,37.5403118
4847,연세소아과의원, 02-888-3953, 서울특별시 관악구 관악로30길 12 (봉천동 우성아파트상가)  308호 ,126.9595888,37.485396
4848,연세소아청소년과의원, 02-2298-4300, 서울특별시 성동구 한림말길 48 (옥수동 옥수하이츠아파트 상가동)  1층 ,127.0162194,37.5410149
4849,연세소아청소년과의원, 02-325-0403, 서울특별시 서대문구 연희로 97 (연희동 신라빌딩)  2층 ,126.930535,37.5668246
4851,연세소아청소년과의원, 02-420-8875, 서울특별시 송파구 올림픽로 145 (잠실동 리센츠상가 5층 B01-2)  ,127.0870707,37.5119828
4852,연세소아청소년과의원, 02-765-7582, 서울특별시 종로구 혜화로 4 (혜화동 산곡빌딩)  5층 ,127.0007548,37.5862533
4854,연세속편안내과의원, 02-386-7588, 서울특별시 은평구 은평로 170 (응암동 상현빌딩)  302호 ,126.9266624,37.6010894
4857,연세심내과의원, 02-442-2480, 서울특별시 강동구 양재대로 1620 (명일동 명일빌딩)  4,127.144123,37.5500595
4858,연세쑥쑥소아청소년과의원, 02-2659-3077, 서울특별시 강서구 강서로 348 (내발산동 우장산힐스테이트아파트)  212,126.8406995,37.556238
4860,연세아이보리소아청소년과의원, 02-582-3330, 서울특별시 관악구 남부순환로 2056 (남현동 태림빌딩)  6층 ,126.9771948,37.4763346
4861,연세아이소아청소년과의원, 02-2662-9978, 서울특별시 강서구 금낭화로23길 8 (방화동 동성아상가)  202호 ,126.8119701,37.5796258
4863,연세연합의원, 02-2685-0075, 서울특별시 구로구 서해안로 2338 (오류동)  23층 ,126.84416,37.4934969
4864,연세열린의원, 02-306-3007, 서울특별시 은평구 증산로 297 (증산동 청록빌딩)  201호 ,126.9092614,37.5838311
4866,연세오앤킴의원, 02-2638-0045, 서울특별시 영등포구 당산로 34 (문래동3가 로데오왁)  401호 ,126.8964926,37.5174646
4869,연세우리소아청소년과의원, 02-2671-3302, 서울특별시 영등포구 선유로 70 (문래동3가 우리벤처타운2)  209호 ,126.8901534,37.5201683
4871,연세우수의원, 02-2637-3399, 서울특별시 영등포구 선유서로 40 (문래동6가 베어스타운아파트상가)  1층 ,126.8852356,37.5192413
4872,연세윤이비인후과의원, 02-448-1175, 서울특별시 송파구 동남로 209 (가락동 2층)  ,127.1310836,37.4962135
4875,연세의원, 02-595-9828, 서울특별시 서초구 잠원로 148 (잠원동 잠원연합상가)  206호 ,127.0100739,37.5162656
4880,연세이비인후과의원, 02-2294-0750, 서울특별시 성동구 왕십리로 309 (행당동 왕십리역이스타빌)  306,127.0345973,37.5613789
4881,연세이비인후과의원, 02-2662-0263, 서울특별시 강서구 방화동로 37 (방화동 메디스타워)  5층 501호 ,126.8107137,37.5641915
4882,연세이비인후과의원, 02-3401-5050, 서울특별시 송파구 오금로 412 (가락동 2층)  ,127.135665,37.4973226
4883,연세이비인후과의원, 02-375-8275, 서울특별시 마포구 월드컵북로38길 14 (중동 오윤빌딩)  4층 ,126.9038003,37.570608
4884,연세이키즈소아청소년과의원, 02-2694-0075, 서울특별시 강서구 양천로 559 (가양동 가양이마트)  3층 ,126.861794,37.5582132
4887,연세정소아과의원, 070-7793-6436, 서울특별시 송파구 동남로18길 9 (가락동 극동아파트상가)  204호 ,127.1329754,37.4956043
4888,연세제일소아청소년과의원, 02-532-7828, 서울특별시 서초구 서초중앙로 188 (서초동 아크로비스타)  지하A131호 ,127.0130325,37.49867
4890,연세준의원, 02-413-0037, 서울특별시 송파구 백제고분로 262 (삼전동 2층)  ,127.0954101,37.502289
4891,연세진소아청소년과의원, 02-2069-3737, 서울특별시 영등포구 당산로44길 3 (당산동5가 삼성타운)  405호 ,126.9010821,37.5318933
4892,연세차내과의원, 02-431-1257, 서울특별시 송파구 문정로4길 14 (문정동 동산빌딩)  2층 ,127.1260092,37.4850067
4894,연세쿰내과의원, 02-400-9422, 서울특별시 송파구 중대로 24 (문정동 올림픽훼미리타운 아파트상가)  207호 ,127.1187912,37.4902451
4895,연세키즈소아과의원, 02-443-7078, 서울특별시 송파구 오금로 404 (가락동 원일빌딩 4층)  ,127.1351317,37.4976034
4896,연세키즈소아과의원, 02-887-5119, 서울특별시 관악구 은천로25길 69 (봉천동 삼성프라자)  303호 ,126.9483512,37.4890637
4898,연세키즈소아청소년과의원, 02-2633-7742, 서울특별시 영등포구 국회대로54길 10 (영등포동7가 아크로타워스퀘어)  13동 307호 ,126.9064424,37.523584
4899,연세키즈소아청소년과의원, 02-501-0622, 서울특별시 강남구 남부순환로 2927 (대치동 대치클래시아)  222호 ,127.060387,37.4936906
4901,연세테라이비인후과의원, 02-2054-3210, 서울특별시 송파구 송파대로 167 (문정동 문정역테라타워)  B동 206호 ,127.1209336,37.4846615
4902,연세튼튼소아청소년과의원, 02-2685-7582, 서울특별시 구로구 천왕로 32 (천왕동 에이스프라자)  301호 ,126.8398145,37.480581
4903,연세푸른이비인후과의원, 02-2636-7550, 서울특별시 구로구 경인로59길 8 (신도림동태영프라자)  3층 ,126.8833899,37.5063754
